time,tvlusd,tvleth,category
2020-05-19,80576452,376191.47485877026,dexes
2020-05-18,80336720,388945.6305979181,dexes
2020-05-17,77952323,388189.4477366665,dexes
2020-05-16,76140855,390245.78442929627,dexes
2020-05-15,77988738,384484.01695917966,dexes
2020-05-14,75382216,376647.42680123914,dexes
2020-05-13,72597787,378488.0193941922,dexes
2020-05-12,71626308,383356.3904945408,dexes
2020-05-11,71036870,377113.5000265435,dexes
2020-05-10,74872583,357677.2703386997,dexes
2020-05-09,74852878,355089.5540796964,dexes
2020-05-08,73968198,350344.3281390612,dexes
2020-05-07,69890992,351688.1799426357,dexes
2020-05-06,70278377,342353.7461028839,dexes
2020-05-05,70085505,338479.2089249493,dexes
2020-05-04,70648041,335731.79204486054,dexes
2020-05-03,70938095,332636.664165807,dexes
2020-05-02,70616220,331999.1537376587,dexes
2020-05-01,68500268,331287.26604439714,dexes
2020-04-30,71018676,330642.3762745006,dexes
2020-04-29,66948650,341157.0016306563,dexes
2020-04-28,66696035,340043.0049964311,dexes
2020-04-27,66287991,337360.6341289633,dexes
2020-04-26,65675929,338117.4268945634,dexes
2020-04-25,63622359,339645.3074951954,dexes
2020-04-24,62552020,338009.4023559927,dexes
2020-04-23,60194296,327320.80478520936,dexes
2020-04-22,56135905,323624.4955609362,dexes
2020-04-21,57153432,329528.5516605166,dexes
2020-04-20,53324666,292606.8151887621,dexes
2020-04-19,56525292,298712.1069597844,dexes
2020-04-18,54775580,317208.5939309706,dexes
2020-04-17,54103003,311725.06914035487,dexes
2020-04-16,50860136,325317.48752718436,dexes
2020-04-15,52206321,323619.6441854699,dexes
2020-04-14,51159788,324927.2022864402,dexes
2020-04-13,50170283,314626.1319453154,dexes
2020-04-12,50169895,314013.23777930776,dexes
2020-04-11,49741869,314225.32533164875,dexes
2020-04-10,51931210,305047.0512218045,dexes
2020-04-09,51394665,296530.49273021007,dexes
2020-04-08,49725759,301258.6877499091,dexes
2020-04-07,50252375,292880.1433733535,dexes
2020-04-06,44994266,312807.74471635156,dexes
2020-04-05,45369286,313064.35274634283,dexes
2020-04-04,44434398,313514.41473223735,dexes
2020-04-03,44322637,312439.2852107712,dexes
2020-04-02,43651430,319860.9950904961,dexes
2020-04-01,43079281,320315.8673507323,dexes
2020-03-31,42701357,321207.7403339853,dexes
2020-03-30,40982303,324663.7328685732,dexes
2020-03-29,42229513,318785.48350569943,dexes
2020-03-28,42314362,317937.9517619656,dexes
2020-03-27,43406645,309538.93603365903,dexes
2020-03-26,42582362,309982.98027225747,dexes
2020-03-25,43302439,309524.22444603284,dexes
2020-03-24,42255147,307399.5853339153,dexes
2020-03-23,39631494,319428.50004029984,dexes
2020-03-22,41996761,314394.07845485845,dexes
2020-03-21,41941882,313045.8426630841,dexes
2020-03-20,43080962,313407.26029390364,dexes
2020-03-19,38959194,325229.1009266216,dexes
2020-03-18,35657028,305727.7544371088,dexes
2020-03-17,35052037,312323.23799340636,dexes
2020-03-16,36367528,288425.15663415025,dexes
2020-03-15,35072832,282640.2772181481,dexes
2020-03-14,35443781,260673.53828050304,dexes
2020-03-13,31274668,286083.6809366996,dexes
2020-03-12,51762973,263130.2002846686,dexes
2020-03-11,52515444,259835.950719905,dexes
2020-03-10,52148885,255706.9971560263,dexes
2020-03-09,51242772,254306.56079404466,dexes
2020-03-08,57867163,240511.89941812138,dexes
2020-03-07,58414945,236402.04370700123,dexes
2020-03-06,55607848,241731.21196313688,dexes
2020-03-05,54807380,240890.3832630098,dexes
2020-03-04,54577868,241730.30383559217,dexes
2020-03-03,54879435,234217.2122401946,dexes
2020-03-02,51867593,234557.01623479402,dexes
2020-03-01,50768325,228151.73916951285,dexes
2020-02-29,51511757,224168.83676400193,dexes
2020-02-28,51076458,221975.0456323338,dexes
2020-02-27,50484249,224205.04063596396,dexes
2020-02-26,53852302,216779.25287819013,dexes
2020-02-25,56612829,211842.64705882355,dexes
2020-02-24,79461072,288561.1068743872,dexes
2020-02-23,55612057,209959.81802393627,dexes
2020-02-22,55697781,208707.53925132088,dexes
2020-02-21,54303234,209964.94606194177,dexes
2020-02-20,53771644,207021.0364210364,dexes
2020-02-19,71846636,254414.43342776207,dexes
2020-02-18,68631857,256395.1621338912,dexes
2020-02-17,66794193,257703.58810139282,dexes
2020-02-16,66408124,250748.08941247547,dexes
2020-02-15,69917065,244910.5541544066,dexes
2020-02-14,66161835,246716.01968900324,dexes
2020-02-13,59756426,224868.0138481222,dexes
2020-02-12,55562303,234351.1029566831,dexes
2020-02-11,52529676,235939.9748472871,dexes
2020-02-10,53693893,235293.13321647677,dexes
2020-02-09,52197363,234100.3857021124,dexes
2020-02-08,52192384,234162.07097671498,dexes
2020-02-07,49852719,234259.2876274611,dexes
2020-02-06,48192450,236550.58165218672,dexes
2020-02-05,46091694,243755.32286212913,dexes
2020-02-04,45834713,241680.5325599789,dexes
2020-02-03,44932500,238507.8825840013,dexes
2020-02-02,44149564,240610.19129107852,dexes
2020-02-01,43161498,240226.5152780097,dexes
2020-01-31,43868045,237947.73812106746,dexes
2020-01-30,41921977,241263.67978821363,dexes
2020-01-29,42503213,242045.63211845103,dexes
2020-01-28,41091110,241854.67922307237,dexes
2020-01-27,40421088,240344.20264002852,dexes
2020-01-26,38997002,240796.5544921272,dexes
2020-01-25,39096024,239265.75275397795,dexes
2020-01-24,38967770,238656.112199902,dexes
2020-01-23,39797557,235265.76613856707,dexes
2020-01-22,39760729,234618.09759839502,dexes
2020-01-21,39110445,233928.1356540463,dexes
2020-01-20,39361877,235277.20860729227,dexes
2020-01-19,38621495,221415.4388579946,dexes
2020-01-18,38450714,226420.409845719,dexes
2020-01-17,29863935,181598.87503800547,dexes
2020-01-16,28653780,172363.93166506256,dexes
2020-01-15,28767996,173457.91980705457,dexes
2020-01-14,26295725,182216.92883376067,dexes
2020-01-13,26522269,180435.87318865227,dexes
2020-01-12,25825618,180611.35743758304,dexes
2020-01-11,26156928,180020.15141087404,dexes
2020-01-10,25280279,182660.975433526,dexes
2020-01-09,25708511,182342.797361515,dexes
2020-01-08,25282762,176567.9307214191,dexes
2020-01-07,25164236,173834.18071290414,dexes
2020-01-06,24060992,176258.09098234563,dexes
2020-01-05,23691386,174921.63319551095,dexes
2020-01-04,23419123,173539.25898480922,dexes
2020-01-03,22685869,176187.23982603295,dexes
2020-01-02,23709070,178464.96048174633,dexes
2020-01-01,19944759,152029.56780242396,dexes
2019-12-31,20085467,151314.35136356787,dexes
2019-12-30,20878272,153460.28665931642,dexes
2019-12-29,20293730,156768.86828891467,dexes
2019-12-28,20012482,157108.509970168,dexes
2019-12-27,19779634,156558.76207060314,dexes
2019-12-26,19546982,154864.37965457138,dexes
2019-12-25,19710193,152898.86742688698,dexes
2019-12-24,19596187,152073.46732888406,dexes
2019-12-23,20058371,150792.14403849043,dexes
2019-12-22,19543605,150451.15473441107,dexes
2019-12-21,19321554,149270.34919653894,dexes
2019-12-20,19271503,149298.90765416794,dexes
2019-12-19,19371035,145210.15742128936,dexes
2019-12-18,17881889,145701.0429397865,dexes
2019-12-17,19464429,145018.84219937416,dexes
2019-12-16,20447614,141987.45920422193,dexes
2019-12-15,20415397,142119.01844761573,dexes
2019-12-14,20760643,142430.3169593853,dexes
2019-12-13,20673159,141577.58526229282,dexes
2019-12-12,20492782,141388.0364288671,dexes
2019-12-11,20416163,138980.00680735195,dexes
2019-12-10,20951007,141513.04964539007,dexes
2019-12-09,21932921,144191.18401157056,dexes
2019-12-08,21550722,144538.71227364187,dexes
2019-12-07,21880422,146465.10475935473,dexes
2019-12-06,21233557,142765.7970819606,dexes
2019-12-05,20671711,141403.04398385662,dexes
2019-12-04,21109034,142292.1065048871,dexes
2019-12-03,20938992,139705.0440352282,dexes
2019-12-02,20898639,137617.79928881864,dexes
2019-12-01,21063341,137659.89804587935,dexes
2019-11-30,21300370,136935.84056573448,dexes
2019-11-29,20708700,136358.06940146175,dexes
2019-11-28,20450292,132656.2791904515,dexes
2019-11-27,19968505,134151.86429291233,dexes
2019-11-26,19841188,134937.35038084874,dexes
2019-11-25,19511326,137597.5035260931,dexes
2019-11-24,20874388,135495.1836946644,dexes
2019-11-23,19936381,131915.4436577781,dexes
2019-11-22,21015308,130013.04132640436,dexes
2019-11-21,22173598,126158.38643604916,dexes
2019-11-20,22578818,127650.48620533696,dexes
2019-11-19,23772162,132642.35018413124,dexes
2019-11-18,24695779,132694.5301165977,dexes
2019-11-17,24581461,133175.10564524867,dexes
2019-11-16,24141215,133398.98878267116,dexes
2019-11-15,24805218,133461.84224685247,dexes
2019-11-14,24768637,130857.12700760778,dexes
2019-11-13,24448624,130163.57344407175,dexes
2019-11-12,23535045,126750.56548901334,dexes
2019-11-11,24116712,126709.9879157253,dexes
2019-11-10,23761503,127032.8949478749,dexes
2019-11-09,23620576,127997.0521296196,dexes
2019-11-08,24040749,128094.3574168798,dexes
2019-11-07,23859564,123971.54733451107,dexes
2019-11-06,23521695,123648.71471376755,dexes
2019-11-05,23170901,123855.5751550139,dexes
2019-11-04,22711542,123331.75128970947,dexes
2019-11-03,22859570,123086.20503984492,dexes
2019-11-02,22628783,122463.37807121982,dexes
2019-11-01,22586442,123322.09664209663,dexes
2019-10-31,22674048,122881.24864513331,dexes
2019-10-30,23506398,122742.40509633961,dexes
2019-10-29,22819011,124850.96569458881,dexes
2019-10-28,22985419,124528.22082565824,dexes
2019-10-27,22425714,124525.03748125937,dexes
2019-10-26,22490394,123343.17209608425,dexes
2019-10-25,20612917,126157.76363302529,dexes
2019-10-24,20488686,125236.46699266504,dexes
2019-10-23,21786397,125700.4211862451,dexes
2019-10-22,21778981,123379.67935644685,dexes
2019-10-21,22096993,124063.74150805682,dexes
2019-10-20,21736707,123961.83062446536,dexes
2019-10-19,21492858,122879.52661368705,dexes
2019-10-18,21972671,121901.08737864079,dexes
2019-10-17,21453638,120654.84505933299,dexes
2019-10-16,22899356,125592.91394723851,dexes
2019-10-15,23369833,123401.80061252508,dexes
2019-10-14,22825441,123795.6448638681,dexes
2019-10-13,22683911,123235.24202748954,dexes
2019-10-12,22430120,123053.10511301295,dexes
2019-10-11,23426084,120921.30284416456,dexes
2019-10-10,23323822,119997.02629006533,dexes
2019-10-09,22418467,122834.1844282505,dexes
2019-10-08,22259766,122629.82591449977,dexes
2019-10-07,21376397,123691.68499016318,dexes
2019-10-06,22271263,123222.65685515104,dexes
2019-10-05,22011457,123938.38400900902,dexes
2019-10-04,22179558,125570.72977410407,dexes
2019-10-03,22885154,125240.26706069063,dexes
2019-10-02,22408654,126402.60604693141,dexes
2019-10-01,22504070,123614.77616039549,dexes
2019-09-30,21526249,124949.20478291155,dexes
2019-09-29,21968464,124305.23397272677,dexes
2019-09-28,21818462,123905.17349082854,dexes
2019-09-27,21025400,125825.25433871934,dexes
2019-09-26,21200569,123798.94306569343,dexes
2019-09-25,20679818,123720.11965300629,dexes
2019-09-24,23987091,118174.65267514042,dexes
2019-09-23,25121177,117790.48623810193,dexes
2019-09-22,22973130,105750.0,dexes
2019-09-21,23071129,105102.86091749807,dexes
2019-09-20,23089204,104024.16651648945,dexes
2019-09-19,22217371,105011.91567802618,dexes
2019-09-18,21836931,104273.37885588768,dexes
2019-09-17,21091992,105687.187453024,dexes
2019-09-16,20695849,107650.7100130039,dexes
2019-09-15,20595509,108266.35651579667,dexes
2019-09-14,19940738,109360.19523966216,dexes
2019-09-13,19916434,109581.48005502063,dexes
2019-09-12,19720007,109971.04059781398,dexes
2019-09-11,19582625,108149.47257966532,dexes
2019-09-10,19717364,108587.75195506112,dexes
2019-09-09,19590911,107200.6073871409,dexes
2019-09-08,19177768,106899.48717948717,dexes
2019-09-07,18405255,108298.05825242719,dexes
2019-09-06,19037726,108936.40421149005,dexes
2019-09-05,18989640,108110.67463706234,dexes
2019-09-04,19414260,108235.82538886102,dexes
2019-09-03,19562750,109246.38409560508,dexes
2019-09-02,18770315,109072.66546574466,dexes
2019-09-01,18846121,108286.14686279016,dexes
2019-08-31,18577909,109662.41071955612,dexes
2019-08-30,18242190,107452.37674500795,dexes
2019-08-29,18922089,108810.17251293847,dexes
2019-08-28,20212598,107217.26076808825,dexes
2019-08-27,20182119,106953.46581875994,dexes
2019-08-26,20027672,106745.93326937428,dexes
2019-08-25,20384920,106215.7148812005,dexes
2019-08-24,20321896,103964.27073208164,dexes
2019-08-23,20148804,105397.31129361302,dexes
2019-08-22,19710580,105061.45727839667,dexes
2019-08-21,20557644,104395.91712370506,dexes
2019-08-20,21059160,103658.00354400472,dexes
2019-08-19,20495691,104890.94677584442,dexes
2019-08-18,20139483,108154.68019977445,dexes
2019-08-17,20126178,108362.55855273784,dexes
2019-08-16,20130945,106637.06430765972,dexes
2019-08-15,19713668,105488.37756849316,dexes
2019-08-14,21591291,103386.76019919556,dexes
2019-08-13,21933562,103891.44562334218,dexes
2019-08-12,23125366,106548.86656837449,dexes
2019-08-11,22248335,107714.04018397482,dexes
2019-08-10,22195740,105407.89286223109,dexes
2019-08-09,23236298,104767.1130348528,dexes
2019-08-08,23581098,104193.61081654296,dexes
2019-08-07,23330733,103160.29801910152,dexes
2019-08-06,24230670,103909.55872893348,dexes
2019-08-05,23649547,106142.21534042458,dexes
2019-08-04,23578327,106060.57757185912,dexes
2019-08-03,23592391,108291.52207839896,dexes
2019-08-02,23666082,108564.98921968897,dexes
2019-08-01,23670136,108255.82437685799,dexes
2019-07-31,22604149,107439.27468035553,dexes
2019-07-30,22612478,107122.45013975081,dexes
2019-07-29,21677280,102628.91771612538,dexes
2019-07-28,21385169,103100.80512968855,dexes
2019-07-27,22438435,102127.50898912203,dexes
2019-07-26,21879281,99632.42714025502,dexes
2019-07-25,21624175,99682.73175678789,dexes
2019-07-24,21233082,100000.38619130598,dexes
2019-07-23,21782353,100204.03440978931,dexes
2019-07-22,22260607,98786.7533504926,dexes
2019-07-21,22648188,98921.98296571305,dexes
2019-07-20,22204620,100296.40001806767,dexes
2019-07-19,22774933,100854.36630945001,dexes
2019-07-18,21930431,103714.49988176874,dexes
2019-07-17,19960272,100499.8338452243,dexes
2019-07-16,23126573,101294.61258814769,dexes
2019-07-15,23328916,103093.00455168147,dexes
2019-07-14,26764569,99422.6188707281,dexes
2019-07-13,27402689,99762.22877530217,dexes
2019-07-12,26699675,99340.23514529152,dexes
2019-07-11,28625478,99208.00582241631,dexes
2019-07-10,30085447,97708.57393394172,dexes
2019-07-09,30234594,96642.46124340736,dexes
2019-07-08,29649402,96988.55740922474,dexes
2019-07-07,28669017,99438.16378204015,dexes
2019-07-06,28625246,99680.48890900859,dexes
2019-07-05,28484080,100462.3143935386,dexes
2019-07-04,29921315,99054.24239414706,dexes
2019-07-03,29200549,100111.59147010422,dexes
2019-07-02,29309321,99475.02375780614,dexes
2019-07-01,28361817,97758.91699986212,dexes
2019-06-30,30436180,95531.01067168862,dexes
2019-06-29,29981946,96389.4743610352,dexes
2019-06-28,28522384,96672.93926247288,dexes
2019-06-27,31554303,94581.56885078832,dexes
2019-06-26,30952533,97978.95919723972,dexes
2019-06-25,30707778,98722.96415367303,dexes
2019-06-24,29910725,96996.22207088886,dexes
2019-06-23,30466111,98204.91570770074,dexes
2019-06-22,29843447,100870.16494287839,dexes
2019-06-21,28449138,104738.74530594212,dexes
2019-06-20,28488631,106106.860590711,dexes
2019-06-19,28245005,106729.91611245467,dexes
2019-06-18,28566482,104508.97051291433,dexes
2019-06-17,27594128,102928.5986049461,dexes
2019-06-16,27684912,103209.48404413956,dexes
2019-06-15,27641767,104993.98716146922,dexes
2019-06-14,27212406,106828.43010246143,dexes
2019-06-13,28050499,106928.2926085465,dexes
2019-06-12,26237597,107179.72630718954,dexes
2019-06-11,26312729,106529.26720647773,dexes
2019-06-10,25220775,108921.50723385876,dexes
2019-06-09,25971211,106579.16529875246,dexes
2019-06-08,26172556,104975.75806192844,dexes
2019-06-07,25244985,101495.53732963454,dexes
2019-06-06,24683125,100284.91041319628,dexes
2019-06-05,23718966,98329.18497637012,dexes
2019-06-04,25020821,99931.3882897995,dexes
2019-06-03,27006851,100386.02014645207,dexes
2019-06-02,26742932,101096.02691566176,dexes
2019-06-01,27737036,103600.77690210287,dexes
2019-05-31,25618017,100541.66797488226,dexes
2019-05-30,27323677,101488.23310923745,dexes
2019-05-29,28127498,103726.43729026071,dexes
2019-05-28,28083008,103451.73506225596,dexes
2019-05-27,27777609,104121.78199265314,dexes
2019-05-26,26515758,105813.31258230575,dexes
2019-05-25,26331904,105614.88849671106,dexes
2019-05-24,26319080,107359.08627370998,dexes
2019-05-23,25511294,104657.42533639647,dexes
2019-05-22,26243784,103220.38938053098,dexes
2019-05-21,26056455,103398.63095238095,dexes
2019-05-20,25926690,99545.74774428873,dexes
2019-05-19,23871975,102117.35894255037,dexes
2019-05-18,24907916,102224.066321924,dexes
2019-05-17,25619862,96876.13249640778,dexes
2019-05-16,25223717,101909.89050947438,dexes
2019-05-15,23075436,106441.42257484203,dexes
2019-05-14,22006778,112589.67563695897,dexes
2019-05-13,21091772,112130.6326422116,dexes
2019-05-12,19655626,102602.83969306259,dexes
2019-05-11,18083609,104481.21677836837,dexes
2019-05-10,17718717,103364.35071753588,dexes
2019-05-09,18030087,104734.74876561138,dexes
