time,tvlusd,tvleth,dai,token
2019-45,14513110,77267.26295054037,1783259.5787900004,uniswap
2019-45,13545104,72948.64282636794,1778113.4687219998,uniswap
2019-45,13945226,73268.67020438185,1804667.477785,uniswap
2019-45,13751548,73518.03261160117,1871793.486383,uniswap
2019-44,13662275,74034.22022325783,1869318.899868,uniswap
2019-44,13828628,73681.94799658994,1951875.302363,uniswap
2019-44,13518970,70243.01153486439,1976839.6173240002,uniswap
2019-44,13253474,69670.78799348157,2060755.457642,uniswap
2019-44,13001238,69495.60615779346,2052823.107715,uniswap
2019-44,12675479,68832.35948954656,2045821.287163,uniswap
2019-44,12717296,68475.6407495154,2090573.945088,uniswap
2019-43,12584675,68106.26150016235,2096173.425616,uniswap
2019-43,12626978,68943.36882336883,2126495.1805060003,uniswap
2019-43,12608381,68330.70127899414,2085562.749482,uniswap
2019-43,13136295,68593.2588376586,2022110.348556,uniswap
2019-43,12658427,69258.77879301853,1629618.94288,uniswap
2019-43,12766918,69167.39625094809,1645989.849628,uniswap
2019-43,12483492,69318.07429618524,1623572.85812,uniswap
2019-42,12618077,69200.81715476583,1622864.061226,uniswap
2019-42,11526936,70548.60150560009,1650066.78727,uniswap
2019-42,11488185,70221.17970660147,1456732.103728,uniswap
2019-42,12202073,70401.99053773367,1441840.357479,uniswap
2019-42,12374542,70102.77588941762,1408065.567911,uniswap
2019-42,12552072,70473.7072595587,1387931.897796,uniswap
2019-42,12270026,69974.48531508412,1384717.254152,uniswap
2019-41,12219332,69860.68263678464,1372634.888254,uniswap
2019-41,12564474,69705.81969486825,1393164.110584,uniswap
2019-41,12343449,69419.31837354481,1404117.287645,uniswap
2019-41,13478343,73922.79383535347,1431037.225184,uniswap
2019-41,13511128,71344.00675889746,1390930.563711,uniswap
2019-41,13207796,71633.56112376614,1393221.652997,uniswap
2019-41,13067606,70992.58977562883,1369727.346706,uniswap
2019-40,12933654,70954.87162606977,1387408.476685,uniswap
2019-40,13483455,69599.21024105714,1328970.027616,uniswap
2019-40,13329395,68577.42964449245,1336366.505394,uniswap
2019-40,12734609,69774.85617226454,1386679.32065,uniswap
2019-40,12727001,70113.49162626707,1394505.310161,uniswap
2019-40,12165219,70392.42564517996,1400568.191076,uniswap
2019-40,12638647,69927.22695584818,1366035.1312129998,uniswap
2019-39,12505857,70415.86148648651,1373397.81899,uniswap
2019-39,12965253,73403.45920851498,1385947.154699,uniswap
2019-39,13247440,72497.34581075903,1369592.618943,uniswap
2019-39,12807208,72242.82490974729,1387501.641111,uniswap
2019-39,12820562,70423.30129085416,1398022.367436,uniswap
2019-39,12190736,70761.17947527282,1370683.6683190002,uniswap
2019-39,12434047,70356.17608781758,1330439.0457799998,uniswap
2019-38,12370719,70252.25168947698,1331499.190742,uniswap
2019-38,11909965,71274.47636146021,1337434.03189,uniswap
2019-38,11818613,69013.79854014599,1332260.145025,uniswap
2019-38,11602535,69413.90966198026,1305275.5179700002,uniswap
2019-38,13324187,65642.85643905804,1308667.501341,uniswap
2019-38,13949278,65406.658226661035,1254022.443764,uniswap
2019-38,14139963,65089.131835757675,1265846.255363,uniswap
2019-37,14170437,64554.858548585486,1259964.853363,uniswap
2019-37,14127970,63650.97314831501,1343582.742375,uniswap
2019-37,13383073,63256.005104693475,1345624.433605,uniswap
2019-37,13192239,62994.16961130742,1290001.051812,uniswap
2019-37,12616476,63218.29934358872,1271382.134586,uniswap
2019-37,12389371,64444.062418725625,1232164.748653,uniswap
2019-37,12333872,64836.62934342638,1243692.866165,uniswap
2019-36,11925914,65404.81518043216,1250813.096763,uniswap
2019-36,11888165,65409.43603851445,1220968.191507,uniswap
2019-36,11811811,65870.01449921928,1165731.752231,uniswap
2019-36,11880102,65610.54840669356,1154689.787107,uniswap
2019-36,11896709,65517.72772331754,1268456.504557,uniswap
2019-36,11841425,64795.75923392613,1297781.231364,uniswap
2019-36,11540605,64328.90189520624,1308140.875976,uniswap
2019-35,11077242,65179.417475728165,1314781.257837,uniswap
2019-35,11606826,66415.8045319295,1337127.2242440002,uniswap
2019-35,11527241,65626.19413606604,1319811.286903,uniswap
2019-35,11755716,65538.91955176451,1300942.383027,uniswap
2019-35,11834610,66089.29468922768,1271926.289199,uniswap
2019-35,11311397,65729.5426811552,1242700.958099,uniswap
2019-35,11339599,65155.13100436683,1249042.608619,uniswap
2019-34,11193874,66075.63898235053,1209410.391964,uniswap
2019-34,10975011,64646.350945396705,1216628.625979,uniswap
2019-34,11461621,65909.26394479586,1216893.721072,uniswap
2019-34,12293175,65208.86378103119,1222012.155381,uniswap
2019-34,12304118,65204.6528881823,1226501.666495,uniswap
2019-34,12223509,65150.351774864095,1206968.975774,uniswap
2019-34,12499468,65128.53272196749,1188862.290841,uniswap
2019-33,12449953,63692.39781040567,1156325.6316,uniswap
2019-33,12201729,63826.588899932,1185757.512323,uniswap
2019-33,11932752,63604.029635946914,1138490.228633,uniswap
2019-33,12368569,62810.120861263465,1151704.057454,uniswap
2019-33,12680130,62414.50088600117,1144738.82706,uniswap
2019-33,12468076,63807.96315250768,1121563.884365,uniswap
2019-33,12131142,65147.63976155952,1125622.686157,uniswap
2019-32,12111022,65207.67781187746,1129214.776048,uniswap
2019-32,12091149,64048.887594024774,1135214.211858,uniswap
2019-32,11802532,63155.67208904109,1174597.19325,uniswap
2019-32,12868432,61618.61712315647,1223952.784514,uniswap
2019-32,12980943,61486.08848048503,1232931.917652,uniswap
2019-32,13541616,62392.259491338,1225949.563604,uniswap
2019-32,12904325,62475.550714112804,1244903.555651,uniswap
2019-31,12968641,61588.26518497412,1237156.554106,uniswap
2019-31,13599187,61315.600342666476,1261089.44524,uniswap
2019-31,13780295,60888.542771297274,1241900.094374,uniswap
2019-31,13677777,60478.32065794128,1284639.877412,uniswap
2019-31,14216760,60966.422230798926,1302271.551187,uniswap
2019-31,13796596,61920.90121628293,1328761.072083,uniswap
2019-31,13762568,61907.1026944357,1315970.986085,uniswap
2019-30,13834426,63501.45047278067,1321284.492415,uniswap
2019-30,13831971,63452.31891371164,1328961.463948,uniswap
2019-30,13776087,63005.20009147037,1326322.60356,uniswap
2019-30,12985429,61720.75193687912,1390838.729036,uniswap
2019-30,13047707,61811.1090056374,1390636.8317540002,uniswap
2019-30,13103917,62039.18663005398,1404171.12512,uniswap
2019-30,12887624,62132.98621155145,1356832.186279,uniswap
2019-29,13622541,62002.371307632784,1281690.178201,uniswap
2019-29,13152415,59892.60018214936,1313561.21829,uniswap
2019-29,12900885,59470.26690637532,1329711.572324,uniswap
2019-29,12763242,60110.40361701125,1348627.238071,uniswap
2019-29,13021076,59900.06440334897,1387752.8696700002,uniswap
2019-29,13413041,59523.56882932457,1327117.863269,uniswap
2019-29,13698008,59829.69207250491,1320131.298976,uniswap
2019-28,13483657,60904.54401734496,1285769.598283,uniswap
2019-28,13888471,61502.39571340005,1258906.043335,uniswap
2019-28,12792172,60497.38472452117,1263842.690017,uniswap
2019-28,12071952,60782.19626403504,1231511.277639,uniswap
2019-28,13863094,60720.485305067676,1236577.743686,uniswap
2019-28,14267812,63051.005347120954,1236910.064289,uniswap
2019-28,16525381,61387.00222882615,1216037.466727,uniswap
2019-27,16784324,61105.009465559924,1244112.198875,uniswap
2019-27,16427805,61122.167652639815,1215231.587547,uniswap
2019-27,17654559,61185.828654605946,1196382.162297,uniswap
2019-27,18561904,60283.537397291424,1181242.621589,uniswap
2019-27,18408867,58842.470832667415,1167589.22592,uniswap
2019-27,18003941,58894.14785737651,1194234.6749,uniswap
2019-27,17320044,60074.37827338628,1205056.719968,uniswap
2019-26,17016818,59256.9488456315,1199857.642716,uniswap
2019-26,16825185,59341.81568088033,1213025.516195,uniswap
2019-26,17658516,58458.357334392684,1077627.137666,uniswap
2019-26,17304115,59325.682254525505,1040588.939424,uniswap
2019-26,17365341,58937.48642411077,1154202.801444,uniswap
2019-26,16630055,57321.29808355164,1069980.599783,uniswap
2019-26,17841034,55998.223477715,1175134.138788,uniswap
2019-25,17568840,56482.36617907089,1187124.866957,uniswap
2019-25,16557190,56118.45851409979,1142846.6701709998,uniswap
2019-25,18358678,55028.709309993406,1142054.320472,uniswap
2019-25,17877812,56591.472254756096,1121839.1364280002,uniswap
2019-25,17631477,56683.73894872207,1080451.536416,uniswap
2019-25,17135981,55569.5463242209,1066796.684255,uniswap
2019-25,17545181,56555.39760822615,1033131.911179,uniswap
2019-24,17035774,57580.52457243291,1034953.806023,uniswap
2019-24,16019666,58978.226934688166,1029650.120855,uniswap
2019-24,15948837,59401.977727289646,1052906.6526950002,uniswap
2019-24,15767938,59582.595223700126,1019471.530322,uniswap
2019-24,16198502,59261.366795931826,1020180.137541,uniswap
2019-24,15800685,58937.98724309003,1023394.913888,uniswap
2019-24,15633720,58282.582761705926,1073170.560975,uniswap
2019-23,15770398,59901.994150491904,1048717.453592,uniswap
2019-23,15363767,60313.92847328544,969644.899194,uniswap
